ITEM번호	ITEM_NAME(K)	ITEM_TYPE	SUB_TYPE	SIZE	ANTI_FLAG	FLAG	ITEM_WEAR	IMMUNE	상점 판매가	상점에서 살 때	REFINE	REFINESET	MAGIC_PCT	LIMIT_TYPE0	LIMIT_VALUE0	LIMIT_TYPE1	LIMIT_VALUE1	ADDON_TYPE0	ADDON_VALUE0	ADDON_TYPE1	ADDON_VALUE1	ADDON_TYPE2	ADDON_VALUE2	VALUE0	VALUE1	VALUE2	VALUE3	VALUE4	VALUE5	Specular	SOCKET	ATTU_ADDON	
15122	METGUIDE	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	2500	2500	15123	201	15	LEVEL	39	LIMIT_NONE	0	APPLY_MOV_SPEED	5	APPLY_POISON_REDUCE	3	APPLY_NONE	0	0	4	0	0	0	0	0	0	0	
15123	METGUIDE	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	5000	5000	15124	202	15	LEVEL	39	LIMIT_NONE	0	APPLY_MOV_SPEED	6	APPLY_POISON_REDUCE	4	APPLY_NONE	0	0	4	0	0	0	0	0	0	0	
15124	METGUIDE	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	10000	10000	15125	203	15	LEVEL	39	LIMIT_NONE	0	APPLY_MOV_SPEED	8	APPLY_POISON_REDUCE	5	APPLY_NONE	0	0	4	0	0	0	0	0	0	0	
15125	METGUIDE	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	20000	20000	15126	204	15	LEVEL	39	LIMIT_NONE	0	APPLY_MOV_SPEED	10	APPLY_POISON_REDUCE	6	APPLY_NONE	0	0	4	0	0	0	0	0	0	0	
15126	METGUIDE	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	40000	40000	15127	205	15	LEVEL	39	LIMIT_NONE	0	APPLY_MOV_SPEED	12	APPLY_POISON_REDUCE	7	APPLY_NONE	0	0	4	0	0	0	0	0	0	0	
15127	METGUIDE	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	80000	80000	15128	206	15	LEVEL	39	LIMIT_NONE	0	APPLY_MOV_SPEED	14	APPLY_POISON_REDUCE	8	APPLY_NONE	0	0	4	0	0	0	0	0	0	0	
15128	METGUIDE	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	120000	120000	15129	207	15	LEVEL	39	LIMIT_NONE	0	APPLY_MOV_SPEED	17	APPLY_POISON_REDUCE	9	APPLY_NONE	0	0	4	0	0	0	0	0	0	0	
15129	METGUIDE	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	240000	240000	0	0	15	LEVEL	39	LIMIT_NONE	0	APPLY_MOV_SPEED	20	APPLY_POISON_REDUCE	10	APPLY_NONE	0	0	4	0	0	0	0	0	0	0	
15140	METGUIDE	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	1000	1000	15141	199	15	LEVEL	43	LIMIT_NONE	0	APPLY_MOV_SPEED	3	APPLY_EXP_DOUBLE_BONUS	1	APPLY_NONE	0	0	4	0	0	0	0	0	0	0	
15141	METGUIDE	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	1600	1600	15142	200	15	LEVEL	43	LIMIT_NONE	0	APPLY_MOV_SPEED	4	APPLY_EXP_DOUBLE_BONUS	1	APPLY_NONE	0	0	4	0	0	0	0	0	0	0	
15142	METGUIDE	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	2500	2500	15143	201	15	LEVEL	43	LIMIT_NONE	0	APPLY_MOV_SPEED	5	APPLY_EXP_DOUBLE_BONUS	2	APPLY_NONE	0	0	4	0	0	0	0	0	0	0	
15143	METGUIDE	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	5000	5000	15144	202	15	LEVEL	43	LIMIT_NONE	0	APPLY_MOV_SPEED	6	APPLY_EXP_DOUBLE_BONUS	2	APPLY_NONE	0	0	4	0	0	0	0	0	0	0	
15144	METGUIDE	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	10000	10000	15145	203	15	LEVEL	43	LIMIT_NONE	0	APPLY_MOV_SPEED	8	APPLY_EXP_DOUBLE_BONUS	3	APPLY_NONE	0	0	4	0	0	0	0	0	0	0	
15145	METGUIDE	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	20000	20000	15146	204	15	LEVEL	43	LIMIT_NONE	0	APPLY_MOV_SPEED	10	APPLY_EXP_DOUBLE_BONUS	3	APPLY_NONE	0	0	4	0	0	0	0	0	0	0	
15146	METGUIDE	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	40000	40000	15147	205	15	LEVEL	43	LIMIT_NONE	0	APPLY_MOV_SPEED	12	APPLY_EXP_DOUBLE_BONUS	4	APPLY_NONE	0	0	4	0	0	0	0	0	0	0	
15147	METGUIDE	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	80000	80000	15148	206	15	LEVEL	43	LIMIT_NONE	0	APPLY_MOV_SPEED	14	APPLY_EXP_DOUBLE_BONUS	4	APPLY_NONE	0	0	4	0	0	0	0	0	0	0	
15148	METGUIDE	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	120000	120000	15149	207	15	LEVEL	43	LIMIT_NONE	0	APPLY_MOV_SPEED	17	APPLY_EXP_DOUBLE_BONUS	5	APPLY_NONE	0	0	4	0	0	0	0	0	0	0	
15149	METGUIDE	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	240000	240000	0	0	15	LEVEL	43	LIMIT_NONE	0	APPLY_MOV_SPEED	20	APPLY_EXP_DOUBLE_BONUS	5	APPLY_NONE	0	0	4	0	0	0	0	0	0	0	
15160	METGUIDE	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	4000	4000	15161	208	15	LEVEL	47	LIMIT_NONE	0	APPLY_MOV_SPEED	5	APPLY_CAST_SPEED	1	APPLY_NONE	0	0	5	0	0	0	0	0	0	0	
15161	METGUIDE	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	8000	8000	15162	209	15	LEVEL	47	LIMIT_NONE	0	APPLY_MOV_SPEED	6	APPLY_CAST_SPEED	2	APPLY_NONE	0	0	5	0	0	0	0	0	0	0	
15162	METGUIDE	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	16000	16000	15163	210	15	LEVEL	47	LIMIT_NONE	0	APPLY_MOV_SPEED	7	APPLY_CAST_SPEED	3	APPLY_NONE	0	0	5	0	0	0	0	0	0	0	
15163	METGUIDE	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	32000	32000	15164	211	15	LEVEL	47	LIMIT_NONE	0	APPLY_MOV_SPEED	8	APPLY_CAST_SPEED	4	APPLY_NONE	0	0	5	0	0	0	0	0	0	0	
15164	METGUIDE	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	64000	64000	15165	212	15	LEVEL	47	LIMIT_NONE	0	APPLY_MOV_SPEED	9	APPLY_CAST_SPEED	5	APPLY_NONE	0	0	5	0	0	0	0	0	0	0	
15165	METGUIDE	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	120000	120000	15166	213	15	LEVEL	47	LIMIT_NONE	0	APPLY_MOV_SPEED	12	APPLY_CAST_SPEED	6	APPLY_NONE	0	0	5	0	0	0	0	0	0	0	
15166	METGUIDE	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	250000	250000	15167	214	15	LEVEL	47	LIMIT_NONE	0	APPLY_MOV_SPEED	15	APPLY_CAST_SPEED	7	APPLY_NONE	0	0	5	0	0	0	0	0	0	0	
15167	METGUIDE	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	300000	300000	15168	215	15	LEVEL	47	LIMIT_NONE	0	APPLY_MOV_SPEED	18	APPLY_CAST_SPEED	8	APPLY_NONE	0	0	5	0	0	0	0	0	0	0	
15168	METGUIDE	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	500000	500000	15169	216	15	LEVEL	47	LIMIT_NONE	0	APPLY_MOV_SPEED	20	APPLY_CAST_SPEED	9	APPLY_NONE	0	0	5	0	0	0	0	0	0	0	
15169	METGUIDE	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	700000	700000	15370	530	15	LEVEL	47	LIMIT_NONE	0	APPLY_MOV_SPEED	25	APPLY_CAST_SPEED	10	APPLY_NONE	0	0	5	0	0	0	0	0	0	0	
15180	METGUIDE	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	4000	4000	15181	208	15	LEVEL	51	LIMIT_NONE	0	APPLY_MOV_SPEED	5	APPLY_DODGE	1	APPLY_NONE	0	0	5	0	0	0	0	0	0	0	
15181	METGUIDE	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	8000	8000	15182	209	15	LEVEL	51	LIMIT_NONE	0	APPLY_MOV_SPEED	6	APPLY_DODGE	2	APPLY_NONE	0	0	5	0	0	0	0	0	0	0	
15182	METGUIDE	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	16000	16000	15183	210	15	LEVEL	51	LIMIT_NONE	0	APPLY_MOV_SPEED	7	APPLY_DODGE	3	APPLY_NONE	0	0	5	0	0	0	0	0	0	0	
15183	METGUIDE	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	32000	32000	15184	211	15	LEVEL	51	LIMIT_NONE	0	APPLY_MOV_SPEED	8	APPLY_DODGE	4	APPLY_NONE	0	0	5	0	0	0	0	0	0	0	
15184	METGUIDE	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	64000	64000	15185	212	15	LEVEL	51	LIMIT_NONE	0	APPLY_MOV_SPEED	9	APPLY_DODGE	5	APPLY_NONE	0	0	5	0	0	0	0	0	0	0	
15185	METGUIDE	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	120000	120000	15186	213	15	LEVEL	51	LIMIT_NONE	0	APPLY_MOV_SPEED	12	APPLY_DODGE	6	APPLY_NONE	0	0	5	0	0	0	0	0	0	0	
15186	METGUIDE	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	250000	250000	15187	214	15	LEVEL	51	LIMIT_NONE	0	APPLY_MOV_SPEED	15	APPLY_DODGE	7	APPLY_NONE	0	0	5	0	0	0	0	0	0	0	
15187	METGUIDE	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	300000	300000	15188	215	15	LEVEL	51	LIMIT_NONE	0	APPLY_MOV_SPEED	18	APPLY_DODGE	8	APPLY_NONE	0	0	5	0	0	0	0	0	0	0	
15188	METGUIDE	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	500000	500000	15189	216	15	LEVEL	51	LIMIT_NONE	0	APPLY_MOV_SPEED	20	APPLY_DODGE	9	APPLY_NONE	0	0	5	0	0	0	0	0	0	0	
15189	METGUIDE	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	700000	700000	15390	530	15	LEVEL	51	LIMIT_NONE	0	APPLY_MOV_SPEED	25	APPLY_DODGE	10	APPLY_NONE	0	0	5	0	0	0	0	0	0	0	
15200	METGUIDE	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	4000	4000	15201	208	15	LEVEL	55	LIMIT_NONE	0	APPLY_MOV_SPEED	5	APPLY_BLOCK	1	APPLY_NONE	0	0	5	0	0	0	0	0	0	0	
15201	METGUIDE	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	8000	8000	15202	209	15	LEVEL	55	LIMIT_NONE	0	APPLY_MOV_SPEED	6	APPLY_BLOCK	2	APPLY_NONE	0	0	5	0	0	0	0	0	0	0	
15202	METGUIDE	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	16000	16000	15203	210	15	LEVEL	55	LIMIT_NONE	0	APPLY_MOV_SPEED	7	APPLY_BLOCK	3	APPLY_NONE	0	0	5	0	0	0	0	0	0	0	
15203	METGUIDE	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	32000	32000	15204	211	15	LEVEL	55	LIMIT_NONE	0	APPLY_MOV_SPEED	8	APPLY_BLOCK	4	APPLY_NONE	0	0	5	0	0	0	0	0	0	0	
15204	METGUIDE	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	64000	64000	15205	212	15	LEVEL	55	LIMIT_NONE	0	APPLY_MOV_SPEED	9	APPLY_BLOCK	5	APPLY_NONE	0	0	5	0	0	0	0	0	0	0	
15205	METGUIDE	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	120000	120000	15206	213	15	LEVEL	55	LIMIT_NONE	0	APPLY_MOV_SPEED	12	APPLY_BLOCK	6	APPLY_NONE	0	0	5	0	0	0	0	0	0	0	
15206	METGUIDE	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	250000	250000	15207	214	15	LEVEL	55	LIMIT_NONE	0	APPLY_MOV_SPEED	15	APPLY_BLOCK	7	APPLY_NONE	0	0	5	0	0	0	0	0	0	0	
15207	METGUIDE	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	300000	300000	15208	215	15	LEVEL	55	LIMIT_NONE	0	APPLY_MOV_SPEED	18	APPLY_BLOCK	8	APPLY_NONE	0	0	5	0	0	0	0	0	0	0	
15208	METGUIDE	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	500000	500000	15209	216	15	LEVEL	55	LIMIT_NONE	0	APPLY_MOV_SPEED	20	APPLY_BLOCK	9	APPLY_NONE	0	0	5	0	0	0	0	0	0	0	
15209	METGUIDE	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	700000	700000	15410	530	15	LEVEL	55	LIMIT_NONE	0	APPLY_MOV_SPEED	25	APPLY_BLOCK	10	APPLY_NONE	0	0	5	0	0	0	0	0	0	0	
15220	METGUIDE	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	4000	4000	15221	208	15	LEVEL	59	LIMIT_NONE	0	APPLY_MOV_SPEED	5	APPLY_DEF_GRADE_BONUS	1	APPLY_NONE	0	0	5	0	0	0	0	0	0	0	
15221	METGUIDE	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	8000	8000	15222	209	15	LEVEL	59	LIMIT_NONE	0	APPLY_MOV_SPEED	6	APPLY_DEF_GRADE_BONUS	2	APPLY_NONE	0	0	5	0	0	0	0	0	0	0	
15222	METGUIDE	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	16000	16000	15223	210	15	LEVEL	59	LIMIT_NONE	0	APPLY_MOV_SPEED	7	APPLY_DEF_GRADE_BONUS	3	APPLY_NONE	0	0	5	0	0	0	0	0	0	0	
15223	METGUIDE	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	32000	32000	15224	211	15	LEVEL	59	LIMIT_NONE	0	APPLY_MOV_SPEED	8	APPLY_DEF_GRADE_BONUS	4	APPLY_NONE	0	0	5	0	0	0	0	0	0	0	
15224	METGUIDE	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	64000	64000	15225	212	15	LEVEL	59	LIMIT_NONE	0	APPLY_MOV_SPEED	9	APPLY_DEF_GRADE_BONUS	5	APPLY_NONE	0	0	5	0	0	0	0	0	0	0	
15225	METGUIDE	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	120000	120000	15226	213	15	LEVEL	59	LIMIT_NONE	0	APPLY_MOV_SPEED	12	APPLY_DEF_GRADE_BONUS	6	APPLY_NONE	0	0	5	0	0	0	0	0	0	0	
15226	METGUIDE	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	250000	250000	15227	214	15	LEVEL	59	LIMIT_NONE	0	APPLY_MOV_SPEED	15	APPLY_DEF_GRADE_BONUS	7	APPLY_NONE	0	0	5	0	0	0	0	0	0	0	
15227	METGUIDE	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	300000	300000	15228	215	15	LEVEL	59	LIMIT_NONE	0	APPLY_MOV_SPEED	18	APPLY_DEF_GRADE_BONUS	8	APPLY_NONE	0	0	5	0	0	0	0	0	0	0	
15228	METGUIDE	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	500000	500000	15229	216	15	LEVEL	59	LIMIT_NONE	0	APPLY_MOV_SPEED	20	APPLY_DEF_GRADE_BONUS	9	APPLY_NONE	0	0	5	0	0	0	0	0	0	0	
15229	METGUIDE	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	700000	700000	15430	530	15	LEVEL	59	LIMIT_NONE	0	APPLY_MOV_SPEED	25	APPLY_DEF_GRADE_BONUS	10	APPLY_NONE	0	0	5	0	0	0	0	0	0	0	
15240	METGUIDE	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	2000	2000	15241	208	5	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	5	0	0	0	0	0	0	0	
15241	METGUIDE	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	2500	2500	15242	209	5	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	5	0	0	0	0	0	0	0	
15242	METGUIDE	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	4000	4000	15243	210	5	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	5	0	0	0	0	0	0	0	
15243	METGUIDE	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	8000	8000	15244	211	5	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	5	0	0	0	0	0	0	0	
15244	METGUIDE	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	16000	16000	15245	212	5	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	5	0	0	0	0	0	0	0	
15245	METGUIDE	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	32000	32000	15246	213	5	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	5	0	0	0	0	0	0	0	
15246	METGUIDE	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	64000	64000	15247	214	5	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	5	0	0	0	0	0	0	0	
15247	METGUIDE	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	120000	120000	15248	215	5	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	5	0	0	0	0	0	0	0	
15248	METGUIDE	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	250000	250000	15249	216	5	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	5	0	0	0	0	0	0	0	
15249	METGUIDE	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	500000	500000	0	0	5	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	5	0	0	0	0	0	0	0	
15370	METGUIDE	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	4000	4000	15371	208	15	LEVEL	65	LEVEL	0	APPLY_MOV_SPEED	25	APPLY_CAST_SPEED	11	APPLY_NONE	0	0	5	0	0	0	0	0	0	0	
15371	METGUIDE	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	8000	8000	15372	209	15	LEVEL	66	LEVEL	0	APPLY_MOV_SPEED	25	APPLY_CAST_SPEED	12	APPLY_NONE	0	0	6	0	0	0	0	0	0	0	
15372	METGUIDE	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	16000	16000	15373	210	15	LEVEL	67	LEVEL	0	APPLY_MOV_SPEED	25	APPLY_CAST_SPEED	13	APPLY_NONE	0	0	6	0	0	0	0	0	0	0	
15373	METGUIDE	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	32000	32000	15374	211	15	LEVEL	68	LEVEL	0	APPLY_MOV_SPEED	25	APPLY_CAST_SPEED	14	APPLY_NONE	0	0	7	0	0	0	0	0	0	0	
15374	METGUIDE	ITEM_ARMOR	ARMOR_FOOTS	1	ANTI_SELL	NONE	WEAR_FOOTS	NONE	64000	64000	15375	400	15	LEVEL	69	LEVEL	0	APPLY_MOV_SPEED	25	APPLY_CAST_SPEED	15	APPLY_NONE	0	0	7	0	0	0	0	0	0	0	
15375	METGUIDE	ITEM_ARMOR	ARMOR_FOOTS	1	ANTI_SELL	NONE	WEAR_FOOTS	NONE	120000	120000	15376	401	15	LEVEL	70	LEVEL	0	APPLY_MOV_SPEED	25	APPLY_CAST_SPEED	16	APPLY_NONE	0	0	8	0	0	0	0	0	0	0	
15376	METGUIDE	ITEM_ARMOR	ARMOR_FOOTS	1	ANTI_SELL	NONE	WEAR_FOOTS	NONE	250000	250000	15377	214	15	LEVEL	71	LEVEL	0	APPLY_MOV_SPEED	25	APPLY_CAST_SPEED	17	APPLY_NONE	0	0	8	0	0	0	0	0	0	0	
15377	METGUIDE	ITEM_ARMOR	ARMOR_FOOTS	1	ANTI_SELL	NONE	WEAR_FOOTS	NONE	300000	300000	15378	215	15	LEVEL	72	LEVEL	0	APPLY_MOV_SPEED	25	APPLY_CAST_SPEED	18	APPLY_NONE	0	0	9	0	0	0	0	0	0	0	
15378	METGUIDE	ITEM_ARMOR	ARMOR_FOOTS	1	ANTI_SELL	NONE	WEAR_FOOTS	NONE	500000	500000	15379	216	15	LEVEL	73	LEVEL	0	APPLY_MOV_SPEED	25	APPLY_CAST_SPEED	19	APPLY_NONE	0	0	9	0	0	0	0	0	0	0	
15379	METGUIDE	ITEM_ARMOR	ARMOR_FOOTS	1	ANTI_SELL	NONE	WEAR_FOOTS	NONE	700000	700000	0	0	15	LEVEL	75	LEVEL	0	APPLY_MOV_SPEED	25	APPLY_CAST_SPEED	20	APPLY_NONE	0	0	10	0	0	0	0	0	0	0	
15390	METGUIDE	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	4000	4000	15391	208	15	LEVEL	65	LEVEL	0	APPLY_MOV_SPEED	25	APPLY_DODGE	11	APPLY_NONE	0	0	5	0	0	0	0	0	0	0	
15391	METGUIDE	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	8000	8000	15392	209	15	LEVEL	66	LEVEL	0	APPLY_MOV_SPEED	25	APPLY_DODGE	12	APPLY_NONE	0	0	6	0	0	0	0	0	0	0	
15392	METGUIDE	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	16000	16000	15393	210	15	LEVEL	67	LEVEL	0	APPLY_MOV_SPEED	25	APPLY_DODGE	13	APPLY_NONE	0	0	6	0	0	0	0	0	0	0	
15393	METGUIDE	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	32000	32000	15394	211	15	LEVEL	68	LEVEL	0	APPLY_MOV_SPEED	25	APPLY_DODGE	14	APPLY_NONE	0	0	7	0	0	0	0	0	0	0	
15394	METGUIDE	ITEM_ARMOR	ARMOR_FOOTS	1	ANTI_SELL	NONE	WEAR_FOOTS	NONE	64000	64000	15395	400	15	LEVEL	69	LEVEL	0	APPLY_MOV_SPEED	25	APPLY_DODGE	15	APPLY_NONE	0	0	7	0	0	0	0	0	0	0	
15395	METGUIDE	ITEM_ARMOR	ARMOR_FOOTS	1	ANTI_SELL	NONE	WEAR_FOOTS	NONE	120000	120000	15396	401	15	LEVEL	70	LEVEL	0	APPLY_MOV_SPEED	25	APPLY_DODGE	16	APPLY_NONE	0	0	8	0	0	0	0	0	0	0	
15396	METGUIDE	ITEM_ARMOR	ARMOR_FOOTS	1	ANTI_SELL	NONE	WEAR_FOOTS	NONE	250000	250000	15397	214	15	LEVEL	71	LEVEL	0	APPLY_MOV_SPEED	25	APPLY_DODGE	17	APPLY_NONE	0	0	8	0	0	0	0	0	0	0	
15397	METGUIDE	ITEM_ARMOR	ARMOR_FOOTS	1	ANTI_SELL	NONE	WEAR_FOOTS	NONE	300000	300000	15398	215	15	LEVEL	72	LEVEL	0	APPLY_MOV_SPEED	25	APPLY_DODGE	18	APPLY_NONE	0	0	9	0	0	0	0	0	0	0	
15398	METGUIDE	ITEM_ARMOR	ARMOR_FOOTS	1	ANTI_SELL	NONE	WEAR_FOOTS	NONE	500000	500000	15399	216	15	LEVEL	73	LEVEL	0	APPLY_MOV_SPEED	25	APPLY_DODGE	19	APPLY_NONE	0	0	9	0	0	0	0	0	0	0	
15399	METGUIDE	ITEM_ARMOR	ARMOR_FOOTS	1	ANTI_SELL	NONE	WEAR_FOOTS	NONE	700000	700000	0	0	15	LEVEL	75	LEVEL	0	APPLY_MOV_SPEED	25	APPLY_DODGE	20	APPLY_NONE	0	0	10	0	0	0	0	0	0	0	
15410	METGUIDE	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	4000	4000	15411	208	15	LEVEL	65	LEVEL	0	APPLY_MOV_SPEED	25	APPLY_BLOCK	11	APPLY_NONE	0	0	5	0	0	0	0	0	0	0	
15411	METGUIDE	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	8000	8000	15412	209	15	LEVEL	66	LEVEL	0	APPLY_MOV_SPEED	25	APPLY_BLOCK	12	APPLY_NONE	0	0	6	0	0	0	0	0	0	0	
